indicator_key,indicator_code,date,value,source,raw
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2020,41.511,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2020"", ""value"": 41.511, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2019,42.821,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2019"", ""value"": 42.821, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2018,43.306,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2018"", ""value"": 43.306, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2017,43.492,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2017"", ""value"": 43.492, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2016,43.548,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2016"", ""value"": 43.548, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2015,43.369,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2015"", ""value"": 43.369, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2014,43.095,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2014"", ""value"": 43.095, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2013,42.952,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2013"", ""value"": 42.952, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2012,42.806,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2012"", ""value"": 42.806, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2011,42.579,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2011"", ""value"": 42.579, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2010,43.59,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2010"", ""value"": 43.59, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2009,42.602,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2009"", ""value"": 42.602, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2008,41.556,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2008"", ""value"": 41.556, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2007,40.59,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2007"", ""value"": 40.59, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2006,39.711,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2006"", ""value"": 39.711, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2005,38.917,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2005"", ""value"": 38.917, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2004,38.199,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2004"", ""value"": 38.199, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2003,37.536,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2003"", ""value"": 37.536, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2002,36.91,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2002"", ""value"": 36.91, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2001,36.273,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2001"", ""value"": 36.273, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,2000,35.474,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2000"", ""value"": 35.474, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1999,34.632,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1999"", ""value"": 34.632, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1998,33.839,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1998"", ""value"": 33.839, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1997,33.087,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1997"", ""value"": 33.087, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1996,32.386,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1996"", ""value"": 32.386, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1995,31.728,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1995"", ""value"": 31.728, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1994,31.096,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1994"", ""value"": 31.096, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1993,30.469,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1993"", ""value"": 30.469, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1992,29.831,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1992"", ""value"": 29.831, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1991,29.122,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1991"", ""value"": 29.122, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1990,29.278,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1990"", ""value"": 29.278, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1989,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1989"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1988,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1988"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1987,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1987"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1986,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1986"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1985,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1985"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1984,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1984"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1983,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1983"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1982,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1982"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1981,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1981"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1980,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1980"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1979,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1979"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1978,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1978"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1977,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1977"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1976,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1976"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1975,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1975"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1974,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1974"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1973,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1973"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1972,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1972"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1971,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1971"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1970,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1970"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1969,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1969"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1968,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1968"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1967,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1967"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1966,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1966"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1965,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1965"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1964,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1964"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1963,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1963"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1962,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1962"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1961,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1961"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
female_labor_force_pct,SL.TLF.CACT.FE.ZS,1960,,WorldBank,"{""indicator"": {""id"": ""SL.TLF.CACT.FE.ZS"", ""value"": ""Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""1960"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 0}"
income_share_second20_pct,SI.DST.02ND.20,2024,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2024"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2023,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2023"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2022,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2022"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2021,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2021"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
income_share_second20_pct,SI.DST.02ND.20,2020,,WorldBank,"{""indicator"": {""id"": ""SI.DST.02ND.20"", ""value"": ""Income share held by second 20%""}, ""country"": {""id"": ""BH"", ""value"": ""Bahrain""}, ""countryiso3code"": ""BHR"", ""date"": ""2020"", ""value"": null, ""unit"": """", ""obs_status"": """", ""decimal"": 1}"
